User_ID,Trip_Frequency,Avg_Booking_Value,Destination_Diversity,Session_Duration_Min,Search_Count
U02877,9.0,136085.0,8.0,45.84,33.0
U02878,12.0,21003.0,2.0,9.89,25.0
U02879,6.0,86597.0,0.0,47.13,34.0
U02880,7.0,145167.0,23.0,11.59,77.0
U02881,9.0,,21.0,50.33,57.0
U02882,4.0,65504.0,24.0,,14.0
U02883,7.0,8484.0,19.0,46.29,81.0
U02884,7.0,102198.0,10.0,44.81,81.0
U02885,5.0,21719.0,18.0,24.52,83.0
U02886,6.0,35292.0,14.0,13.31,47.0
U02887,2.0,135608.0,10.0,5.18,3.0
U02888,5.0,137005.0,7.0,38.66,17.0
U02889,3.0,70320.0,21.0,47.83,56.0
U02890,3.0,137235.0,8.0,21.51,7.0
U02891,8.0,56717.0,7.0,28.37,66.0
U02892,,110503.0,8.0,1.63,89.0
U02893,5.0,118035.0,24.0,24.28,1.0
U02894,,117076.0,15.0,59.78,59.0
U02895,4.0,90292.0,8.0,58.65,15.0
U02896,6.0,113321.0,0.0,30.09,30.0
U02897,3.0,18764.0,11.0,24.83,44.0
U02898,7.0,78750.0,19.0,36.25,33.0
U02899,8.0,52992.0,9.0,40.45,7.0
U02900,4.0,86861.0,26.0,54.26,5.0
U02901,3.0,25288.0,0.0,24.78,31.0
U02902,3.0,,1.0,7.87,55.0
U02903,7.0,127722.0,15.0,35.13,65.0
U02904,9.0,22341.0,29.0,26.72,22.0
U02905,4.0,17386.0,24.0,36.52,85.0
U02906,7.0,40792.0,17.0,27.21,14.0
U02907,11.0,124943.0,13.0,41.09,50.0
U02908,3.0,146721.0,8.0,31.46,35.0
U02909,7.0,119005.0,,9.78,89.0
U02910,3.0,75582.0,26.0,23.48,46.0
U02911,5.0,76699.0,3.0,8.21,
U02912,7.0,143644.0,26.0,37.75,20.0
U02913,4.0,110706.0,19.0,10.2,77.0
U02914,9.0,29713.0,6.0,22.31,61.0
U02915,,23113.0,9.0,54.91,2.0
U02916,12.0,52724.0,15.0,15.51,77.0
U02917,5.0,49463.0,7.0,43.39,63.0
U02918,8.0,46069.0,29.0,6.64,43.0
U02919,3.0,31477.0,13.0,2.14,18.0
U02920,3.0,149858.0,19.0,51.38,6.0
U02921,,79827.0,10.0,39.55,57.0
U02922,,115911.0,14.0,13.91,
U02923,5.0,60890.0,29.0,47.77,2.0
U02924,,130716.0,24.0,23.09,34.0
U02925,8.0,61741.0,13.0,49.85,97.0
U02926,10.0,509400.0,,37.019999999999996,28.0
U02927,4.0,6751.0,8.0,2.16,71.0
U02928,6.0,67859.0,19.0,55.04,54.0
U02929,5.0,,6.0,1.08,76.0
U02930,9.0,40375.0,28.0,25.51,92.0
U02931,,7290.0,,58.93,10.0
U02932,6.0,142547.0,,41.89,35.0
U02933,5.0,117677.0,3.0,39.18,25.0
U02934,4.0,136384.0,17.0,,27.0
U02935,6.0,61343.0,19.0,19.62,72.0
U02936,,79214.0,19.0,33.17,
U02937,5.0,9256.0,13.0,11.68,65.0
U02938,5.0,127815.0,29.0,23.27,72.0
U02939,12.0,63365.0,22.0,6.3,14.0
U02940,7.0,21638.0,11.0,59.12,61.0
U02941,4.0,35754.0,26.0,45.48,96.0
U02942,5.0,105562.0,2.0,35.73,73.0
U02943,5.0,112546.0,,47.42,56.0
U02944,11.0,81348.0,23.0,14.79,54.0
U02945,10.0,42517.0,23.0,11.97,27.0
U02946,4.0,,6.0,50.43,2.0
U02947,5.0,124420.0,9.0,49.59,26.0
U02948,6.0,8111.0,7.0,25.9,88.0
U02949,9.0,104104.0,13.0,20.36,79.0
U02950,5.0,142424.0,13.0,7.03,2.0
U02951,,75040.0,27.0,,52.0
U02952,6.0,27238.0,26.0,24.94,20.0
U02953,7.0,38161.0,22.0,27.48,27.0
U02954,7.0,37113.0,,38.6,13.0
U02955,12.0,14508.0,22.0,17.78,4.0
U02956,8.0,125040.0,14.0,21.78,19.0
U02957,7.0,124789.0,1.0,,58.0
U02958,8.0,104257.0,8.0,,75.0
U02959,4.0,86538.0,13.0,11.56,91.0
U02960,3.0,148380.0,22.0,18.23,67.0
U02961,5.0,102011.0,,40.61,
U02962,10.0,85770.0,25.0,17.72,16.0
U02963,8.0,65995.0,2.0,52.15,27.0
U02964,8.0,,9.0,52.77,11.0
U02965,6.0,45030.0,20.0,35.0,83.0
U02966,7.0,110134.0,0.0,50.99,15.0
U02967,8.0,40605.0,27.0,36.17,92.0
U02968,3.0,38850.0,11.0,45.6,14.0
U02969,6.0,72707.0,18.0,22.38,58.0
U02970,6.0,127929.0,26.0,22.86,9.0
U02971,3.0,36108.0,29.0,34.25,93.0
U02972,7.0,39254.0,5.0,7.5,70.0
U02973,2.0,105454.0,8.0,13.09,14.0
U02974,8.0,68504.0,7.0,53.91,13.0
U02975,9.0,109993.0,15.0,48.34,99.0
U02976,3.0,109051.0,8.0,6.28,50.0
U02977,8.0,72042.0,3.0,35.74,99.0
U02978,5.0,147858.0,23.0,,7.0
U02979,9.0,24730.0,1.0,,94.0
U02980,6.0,148179.0,14.0,9.2,52.0
U02981,6.0,44709.0,25.0,57.06,49.0
U02982,5.0,145623.0,1.0,42.48,14.0
U02983,10.0,123917.0,22.0,11.71,50.0
U02984,,,8.0,26.06,93.0
U02985,8.0,115387.0,29.0,25.39,7.0
U02986,7.0,,15.0,48.59,53.0
U02987,8.0,75985.0,18.0,17.81,88.0
U02988,6.0,7756.0,28.0,1.28,63.0
U02989,6.0,21435.0,15.0,1.94,
U02990,5.0,139487.0,16.0,20.03,59.0
U02991,4.0,85330.0,17.0,27.14,59.0
U02992,8.0,29827.0,29.0,38.59,20.0
U02993,9.0,78847.0,23.0,14.99,98.0
U02994,9.0,62767.0,19.0,26.66,67.0
U02995,,37776.0,0.0,24.95,96.0
U02996,5.0,7015.0,22.0,25.09,6.0
U02997,6.0,20830.0,24.0,29.49,47.0
U02998,6.0,77639.0,28.0,8.66,56.0
U02999,4.0,118222.0,22.0,40.1,33.0
U03000,0.0,8632.0,23.0,33.19,15.0
U03001,4.0,66379.0,12.0,44.22,
U03002,6.0,10111.0,2.0,7.07,
U03003,5.0,126970.0,16.0,30.25,96.0
U03004,6.0,86539.0,19.0,10.28,38.0
U03005,6.0,41740.0,29.0,24.11,0.0
U03006,4.0,44259.0,24.0,13.69,34.0
U03007,12.0,141967.0,15.0,38.17,34.0
U03008,4.0,139872.0,14.0,12.8,94.0
U03009,8.0,102578.0,4.0,31.54,68.0
U03010,7.0,20727.0,18.0,54.09,80.0
U03011,4.0,138184.0,18.0,1.06,71.0
U03012,4.0,10683.0,11.0,19.65,83.0
U03013,5.0,113495.0,16.0,41.61,3.0
U03014,2.0,85594.0,,17.46,42.0
U03015,7.0,35833.0,24.0,44.67,24.0
U03016,4.0,123154.0,18.0,8.55,20.0
U03017,7.0,103778.0,8.0,5.75,32.0
U03018,3.0,107036.0,26.0,33.29,90.0
U03019,4.0,21574.0,0.0,19.29,92.0
U03020,6.0,54059.0,21.0,41.85,4.0
U03021,7.0,78653.0,29.0,22.53,54.0
U03022,4.0,93507.0,16.0,48.81,23.0
U03023,6.0,40944.0,16.0,31.46,
U03024,6.0,53354.0,2.0,19.51,16.0
U03025,3.0,39027.0,,44.65,12.0
U03026,9.0,14244.0,28.0,37.75,5.0
U03027,6.0,99534.0,,,17.0
U03028,13.0,46473.0,4.0,7.74,52.0
U03029,9.0,82283.0,26.0,51.38,26.0
U03030,8.0,93428.0,3.0,30.47,24.0
U03031,6.0,24347.0,26.0,11.68,50.0
U03032,8.0,,6.0,29.5,34.0
U03033,10.0,148272.0,19.0,18.88,14.0
U03034,3.0,33649.0,8.0,6.92,84.0
U03035,6.0,15053.0,29.0,,37.0
U03036,8.0,,10.0,12.64,
U03037,9.0,84689.0,12.0,35.84,88.0
U03038,7.0,11416.0,22.0,12.09,4.0
U03039,6.0,134712.0,14.0,5.17,38.0
U03040,6.0,65735.0,6.0,6.02,90.0
U03041,5.0,62239.0,14.0,19.91,56.0
U03042,5.0,11621.0,17.0,51.61,0.0
U03043,10.0,39030.0,6.0,6.67,12.0
U03044,3.0,,24.0,12.07,51.0
U03045,7.0,60745.0,23.0,45.43,41.0
U03046,6.0,35583.0,0.0,12.57,64.0
U03047,4.0,68235.0,7.0,29.69,7.0
U03048,6.0,33968.0,20.0,41.52,97.0
U03049,9.0,124272.0,15.0,29.21,28.0
U03050,7.0,70318.0,23.0,50.62,43.0
U03051,6.0,122580.0,3.0,14.46,35.0
U03052,7.0,142227.0,26.0,45.46,59.0
U03053,2.0,15146.0,12.0,42.27,34.0
U03054,4.0,69893.0,26.0,50.2,15.0
U03055,4.0,33785.0,10.0,31.63,93.0
U03056,,,13.0,42.12,45.0
U03057,9.0,24956.0,28.0,8.53,73.0
U03058,6.0,,21.0,29.66,29.0
U03059,7.0,112537.0,25.0,15.01,37.0
U03060,9.0,72953.0,24.0,14.6,34.0
U03061,1.0,76545.0,10.0,52.8,66.0
U03062,2.0,74038.0,21.0,54.27,54.0
U03063,10.0,31680.0,,24.03,41.0
U03064,2.0,147500.0,21.0,40.22,18.0
U03065,5.0,41010.0,18.0,,
U03066,3.0,17223.0,9.0,57.07,14.0
U03067,10.0,84916.0,29.0,42.27,69.0
U03068,4.0,98549.0,9.0,35.18,41.0
U03069,2.0,59356.0,7.0,29.43,69.0
U03070,4.0,,25.0,,12.0
U03071,3.0,11116.0,9.0,28.49,22.0
U03072,5.0,117503.0,10.0,17.77,37.0
U03073,9.0,91646.0,3.0,35.52,86.0
U03074,7.0,74205.0,13.0,41.34,12.0
U03075,6.0,11698.0,21.0,44.44,51.0
U03076,8.0,100346.0,7.0,42.39,55.0
U03077,1.0,121045.0,28.0,29.73,61.0
U03078,,9732.0,21.0,24.18,34.0
U03079,5.0,26915.0,4.0,29.17,2.0
U03080,,92104.0,13.0,14.17,2.0
U03081,4.0,17877.0,1.0,8.64,16.0
U03082,9.0,75038.0,0.0,17.61,98.0
U03083,11.0,19880.0,9.0,5.38,91.0
U03084,6.0,34980.0,7.0,15.42,19.0
U03085,1.0,30741.0,16.0,59.22,11.0
U03086,6.0,49279.0,3.0,58.61,
U03087,,19901.0,25.0,39.94,75.0
U03088,5.0,55650.0,25.0,52.24,2.0
U03089,,148302.0,2.0,8.54,49.0
U03090,3.0,63829.0,6.0,17.25,4.0
U03091,7.0,84637.0,7.0,11.37,
U03092,2.0,34919.0,5.0,50.37,2.0
U03093,8.0,64798.0,22.0,16.73,75.0
U03094,6.0,97468.0,6.0,39.88,9.0
U03095,8.0,5059.0,13.0,43.9,69.0
U03096,6.0,,16.0,18.72,74.0
U03097,2.0,57174.0,15.0,37.77,74.0
U03098,5.0,53149.0,2.0,25.23,63.0
U03099,6.0,66797.0,16.0,11.88,52.0
U03100,5.0,52646.0,11.0,11.44,11.0
U03101,2.0,22366.0,2.0,51.57,82.0
U03102,5.0,133540.0,17.0,44.8,52.0
U03103,1.0,109435.0,16.0,34.98,84.0
U03104,5.0,58169.0,0.0,2.05,67.0
U03105,9.0,65299.0,28.0,45.42,63.0
U03106,5.0,49580.0,10.0,48.72,45.0
U03107,5.0,102272.0,27.0,35.0,84.0
U03108,11.0,20678.0,14.0,59.03,1.0
U03109,7.0,12802.0,20.0,,53.0
U03110,4.0,135601.0,24.0,48.66,4.0
U03111,2.0,17025.0,10.0,37.36,38.0
U03112,4.0,112139.0,22.0,14.71,26.0
U03113,3.0,97558.0,2.0,20.87,50.0
U03114,7.0,11103.0,17.0,9.99,21.0
U03115,1.0,112334.0,7.0,59.51,46.0
U03116,7.0,126466.0,6.0,48.19,74.0
U03117,4.0,73712.0,17.0,45.74,53.0
U03118,5.0,129825.0,20.0,24.22,74.0
U03119,10.0,47899.0,7.0,40.06,80.0
U03120,7.0,73885.0,15.0,12.42,80.0
U03121,7.0,20254.0,13.0,34.31,97.0
U03122,6.0,,9.0,26.94,68.0
U03123,3.0,84631.0,16.0,47.79,14.0
U03124,7.0,129606.0,22.0,23.31,90.0
U03125,6.0,40233.0,20.0,52.06,
U03126,9.0,145160.0,24.0,4.35,33.0
U03127,6.0,124178.0,7.0,4.78,6.0
U03128,5.0,13489.0,27.0,22.61,33.0
U03129,4.0,141623.0,25.0,16.92,78.0
U03130,5.0,54767.0,28.0,23.64,55.0
U03131,5.0,76852.0,7.0,5.11,19.0
U03132,5.0,22174.0,22.0,39.18,
U03133,3.0,70249.0,4.0,42.36,97.0
U03134,7.0,148219.0,29.0,43.45,32.0
U03135,9.0,37698.0,23.0,46.18,97.0
U03136,2.0,42812.0,13.0,50.96,39.0
U03137,5.0,17112.0,18.0,36.34,39.0
U03138,5.0,114609.0,1.0,32.63,61.0
U03139,5.0,59706.0,15.0,40.83,94.0
U03140,6.0,136584.0,3.0,24.81,22.0
U03141,10.0,15707.0,27.0,49.72,32.0
U03142,7.0,119907.0,16.0,15.03,9.0
U03143,15.0,66191.0,28.0,40.7,1.0
U03144,3.0,136176.0,24.0,57.94,21.0
U03145,5.0,42616.0,5.0,,50.0
U03146,3.0,78981.0,9.0,8.54,59.0
U03147,1.0,36816.0,17.0,29.13,89.0
U03148,7.0,32080.0,23.0,54.53,51.0
U03149,4.0,58667.0,16.0,20.6,9.0
U03150,8.0,108987.0,22.0,44.73,5.0
U03151,7.0,149116.0,0.0,36.71,18.0
U03152,6.0,125044.0,23.0,17.03,85.0
U03153,8.0,147529.0,,26.42,68.0
U03154,8.0,92625.0,20.0,8.11,24.0
U03155,9.0,148030.0,8.0,4.69,50.0
U03156,5.0,117862.0,29.0,51.85,58.0
U03157,9.0,110362.0,25.0,30.86,0.0
U03158,5.0,88245.0,22.0,9.5,72.0
U03159,6.0,11234.0,12.0,59.07,41.0
U03160,8.0,140372.0,7.0,18.44,18.0
U03161,3.0,28492.0,7.0,38.66,21.0
U03162,5.0,44391.0,21.0,40.04,47.0
U03163,14.0,80742.0,11.0,18.97,81.0
U03164,3.0,115327.0,20.0,19.75,54.0
U03165,6.0,103518.0,12.0,38.09,47.0
U03166,5.0,31470.0,,51.31,
U03167,8.0,147471.0,20.0,22.31,10.0
U03168,5.0,72630.0,24.0,55.34,43.0
U03169,2.0,69553.0,12.0,8.69,72.0
U03170,4.0,17200.0,2.0,21.32,98.0
U03171,5.0,95629.0,24.0,51.23,30.0
U03172,6.0,84009.0,24.0,1.35,89.0
U03173,4.0,111355.0,27.0,16.43,96.0
U03174,1.0,39024.0,29.0,35.0,
U03175,,116944.0,24.0,,29.0
U03176,3.0,64346.0,27.0,46.48,
U03177,5.0,48511.0,18.0,16.97,29.0
U03178,10.0,49785.0,22.0,2.06,45.0
U03179,6.0,147965.0,,53.02,
U03180,4.0,86761.0,23.0,34.24,60.0
U03181,5.0,16132.0,25.0,53.29,10.0
U03182,12.0,114510.0,2.0,30.99,5.0
U03183,2.0,79099.0,22.0,2.73,42.0
U03184,6.0,138712.0,16.0,21.96,35.0
U03185,7.0,88944.0,25.0,58.93,53.0
U03186,4.0,60083.0,14.0,33.79,51.0
U03187,5.0,33848.0,5.0,53.46,23.0
U03188,5.0,108879.0,19.0,8.53,45.0
U03189,10.0,33181.0,,34.52,86.0
U03190,8.0,44075.0,19.0,50.05,48.0
U03191,3.0,74471.0,11.0,22.01,8.0
U03192,7.0,138560.0,19.0,40.7,54.0
U03193,10.0,75282.0,,21.14,53.0
U03194,6.0,7119.0,,15.97,70.0
U03195,3.0,115029.0,13.0,51.18,63.0
U03196,8.0,45460.0,3.0,6.41,83.0
U03197,6.0,119857.0,9.0,56.59,81.0
U03198,8.0,37803.0,17.0,22.17,85.0
U03199,7.0,84298.0,5.0,18.53,59.0
U03200,6.0,51671.0,11.0,27.23,33.0
U03201,3.0,71400.0,24.0,58.51,73.0
U03202,4.0,133940.0,29.0,36.05,19.0
U03203,7.0,35075.0,18.0,44.58,76.0
U03204,2.0,147496.0,18.0,37.8,
U03205,2.0,93540.0,27.0,55.52,96.0
U03206,,23306.0,10.0,12.72,31.0
U03207,3.0,76391.0,,42.3,66.0
U03208,3.0,31634.0,6.0,26.24,82.0
U03209,8.0,145089.0,26.0,31.77,84.0
U03210,9.0,112162.0,4.0,57.19,94.0
U03211,3.0,,3.0,15.5,80.0
U03212,5.0,5064.0,11.0,45.92,93.0
U03213,2.0,,23.0,43.8,94.0
U03214,5.0,107753.0,28.0,25.61,29.0
U03215,7.0,37818.0,0.0,40.87,23.0
U03216,1.0,32005.0,24.0,21.09,55.0
U03217,4.0,30405.0,25.0,34.44,
U03218,4.0,108776.0,23.0,54.42,43.0
U03219,5.0,25256.0,13.0,35.03,4.0
U03220,9.0,126736.0,8.0,31.61,66.0
U03221,9.0,96019.0,10.0,15.58,40.0
U03222,9.0,135845.0,13.0,40.74,74.0
U03223,8.0,139532.0,0.0,44.29,81.0
U03224,10.0,47272.0,11.0,16.38,30.0
U03225,5.0,56372.0,4.0,29.36,8.0
U03226,4.0,,28.0,50.03,67.0
U03227,3.0,,26.0,35.14,49.0
U03228,6.0,131223.0,26.0,6.45,66.0
U03229,4.0,106484.0,14.0,15.48,19.0
U03230,8.0,147240.0,15.0,25.7,58.0
U03231,3.0,38649.0,23.0,40.03,50.0
U03232,5.0,21602.0,4.0,41.85,69.0
U03233,4.0,49489.0,3.0,7.03,65.0
U03234,6.0,45722.0,28.0,31.42,77.0
U03235,9.0,100611.0,6.0,20.33,40.0
U03236,4.0,21620.0,5.0,3.69,43.0
U03237,6.0,36542.0,20.0,18.23,73.0
U03238,4.0,23838.0,23.0,18.79,58.0
U03239,9.0,34502.0,13.0,51.93,93.0
U03240,5.0,,6.0,17.73,71.0
U03241,2.0,106798.0,2.0,21.06,2.0
U03242,2.0,95367.0,10.0,14.37,42.0
U03243,8.0,122600.0,5.0,1.58,67.0
U03244,8.0,35038.0,24.0,29.44,66.0
U03245,3.0,40974.0,26.0,20.07,13.0
U03246,11.0,134432.0,13.0,54.31,76.0
U03247,,12249.0,13.0,30.37,36.0
U03248,5.0,129789.0,13.0,26.74,70.0
U03249,7.0,106681.0,3.0,44.67,69.0
U03250,7.0,113728.0,16.0,7.24,32.0
U03251,6.0,82165.0,9.0,55.21,87.0
U03252,10.0,137328.0,8.0,56.62,41.0
U03253,3.0,37484.0,25.0,46.1,91.0
U03254,6.0,,13.0,50.95,50.0
U03255,3.0,61151.0,29.0,49.51,68.0
U03256,9.0,45427.0,5.0,33.28,78.0
U03257,5.0,96249.0,17.0,47.38,39.0
U03258,4.0,22054.0,19.0,2.49,31.0
U03259,9.0,35498.0,19.0,51.09,51.0
U03260,,58115.0,0.0,41.34,10.0
U03261,9.0,14895.0,12.0,34.29,31.0
U03262,7.0,23899.0,14.0,39.93,96.0
U03263,7.0,,19.0,7.3,23.0
U03264,4.0,47583.0,18.0,57.34,80.0
U03265,8.0,85163.0,15.0,12.71,83.0
U03266,5.0,70321.0,29.0,35.05,96.0
U03267,9.0,26419.0,3.0,54.29,62.0
U03268,7.0,,16.0,7.37,18.0
U03269,3.0,74020.0,1.0,15.81,63.0
U03270,4.0,50204.0,10.0,1.76,58.0
U03271,5.0,46191.0,17.0,44.34,88.0
U03272,7.0,544510.0,0.0,46.38,79.0
U03273,11.0,75017.0,0.0,45.6,83.0
U03274,8.0,122269.0,5.0,44.96,48.0
U03275,4.0,18029.0,22.0,19.97,10.0
U03276,,16413.0,21.0,43.05,91.0
U03277,5.0,48370.0,11.0,1.36,9.0
U03278,11.0,86586.0,4.0,2.81,3.0
U03279,8.0,50788.0,,58.95,48.0
U03280,10.0,21151.0,11.0,26.07,75.0
U03281,3.0,32030.0,6.0,27.32,30.0
U03282,6.0,83785.0,5.0,40.38,36.0
U03283,7.0,39566.0,24.0,,46.0
U03284,6.0,144491.0,5.0,50.08,80.0
U03285,9.0,67754.0,22.0,26.44,9.0
U03286,4.0,117168.0,29.0,24.44,62.0
U03287,10.0,20686.0,24.0,9.01,69.0
U03288,6.0,140080.0,0.0,2.05,62.0
U03289,9.0,52606.0,2.0,30.38,66.0
U03290,9.0,109212.0,8.0,40.12,40.0
U03291,,89930.0,20.0,36.4,36.0
U03292,7.0,101668.0,28.0,24.66,23.0
U03293,3.0,92228.0,9.0,12.52,50.0
U03294,4.0,22217.0,14.0,6.74,91.0
U03295,1.0,79981.0,,27.6,44.0
U03296,3.0,19103.0,24.0,17.09,68.0
U03297,7.0,7867.0,,2.06,10.0
U03298,7.0,64508.0,23.0,3.58,51.0
U03299,9.0,115220.0,27.0,11.26,78.0
U03300,8.0,130216.0,27.0,6.12,34.0
U03301,5.0,84584.0,21.0,58.3,78.0
U03302,,47287.0,2.0,30.97,78.0
U03303,12.0,117472.0,28.0,24.69,36.0
U03304,9.0,46476.0,,1.74,89.0
U03305,6.0,41033.0,24.0,50.59,19.0
U03306,8.0,98448.0,16.0,,73.0
U03307,8.0,463340.0,4.0,39.99,22.0
U03308,4.0,130711.0,0.0,45.96,
U03309,5.0,86442.0,29.0,47.57,
U03310,7.0,125361.0,29.0,33.48,44.0
U03311,6.0,40420.0,16.0,49.17,70.0
U03312,8.0,30829.0,29.0,36.54,70.0
U03313,9.0,35612.0,0.0,15.67,49.0
U03314,,7548.0,15.0,49.37,98.0
U03315,6.0,122914.0,10.0,2.93,42.0
U03316,4.0,62619.0,8.0,,66.0
U03317,6.0,87735.0,5.0,,12.0
U03318,6.0,81142.0,8.0,2.75,20.0
U03319,7.0,118862.0,14.0,26.56,19.0
U03320,3.0,93913.0,7.0,35.04,53.0
U03321,2.0,59522.0,29.0,10.51,43.0
U03322,11.0,146267.0,,31.77,
U03323,8.0,109434.0,19.0,43.24,9.0
U03324,7.0,,22.0,39.61,1.0
U03325,7.0,88755.0,10.0,35.14,26.0
U03326,5.0,147117.0,28.0,28.45,87.0
U03327,7.0,43951.0,14.0,8.37,11.0
U03328,6.0,147299.0,11.0,48.94,84.0
U03329,2.0,59009.0,10.0,37.8,97.0
U03330,7.0,129503.0,21.0,22.12,0.0
U03331,,113812.0,21.0,13.32,63.0
U03332,11.0,106642.0,16.0,58.6,61.0
U03333,4.0,34719.0,23.0,53.56,66.0
U03334,7.0,132674.0,19.0,22.0,62.0
U03335,4.0,149252.0,22.0,46.41,
U03336,6.0,61190.0,20.0,7.72,54.0
U03337,,19166.0,19.0,44.72,88.0
U03338,7.0,13681.0,9.0,31.01,91.0
U03339,,64271.0,27.0,38.34,93.0
U03340,0.0,62403.0,10.0,54.55,77.0
U03341,5.0,126713.0,2.0,21.29,54.0
U03342,7.0,75319.0,9.0,28.04,89.0
U03343,4.0,89447.0,25.0,19.16,46.0
U03344,2.0,107329.0,28.0,56.6,29.0
U03345,6.0,122382.0,28.0,29.26,62.0
U03346,4.0,107468.0,16.0,16.05,40.0
U03347,8.0,,22.0,22.85,89.0
U03348,10.0,145897.0,12.0,41.4,50.0
U03349,7.0,99459.0,9.0,40.94,90.0
U03350,5.0,91887.0,7.0,23.62,75.0
U03351,5.0,103439.0,24.0,9.68,64.0
U03352,7.0,101802.0,10.0,25.64,14.0
U03353,12.0,,19.0,50.8,65.0
U03354,6.0,74874.0,8.0,36.17,50.0
U03355,6.0,140132.0,14.0,3.47,84.0
U03356,2.0,126442.0,3.0,35.31,53.0
U03357,7.0,45498.0,5.0,56.54,24.0
U03358,5.0,61954.0,0.0,,20.0
U03359,7.0,131124.0,6.0,19.92,61.0
U03360,8.0,84792.0,14.0,1.32,45.0
U03361,3.0,54695.0,7.0,52.52,39.0
U03362,6.0,50260.0,29.0,33.63,87.0
U03363,2.0,35344.0,27.0,56.52,87.0
U03364,6.0,110261.0,1.0,58.83,22.0
U03365,4.0,123315.0,24.0,10.78,35.0
U03366,7.0,45556.0,27.0,4.18,
U03367,5.0,109609.0,23.0,49.11,59.0
U03368,5.0,94197.0,6.0,6.62,73.0
U03369,5.0,48067.0,0.0,15.84,49.0
U03370,7.0,19742.0,16.0,14.16,90.0
U03371,5.0,113765.0,29.0,32.28,87.0
U03372,7.0,5456.0,26.0,55.65,43.0
U03373,8.0,477665.0,17.0,37.769999999999996,46.0
U03374,5.0,50453.0,21.0,30.0,76.0
U03375,7.0,31609.0,1.0,33.45,88.0
U03376,5.0,70972.0,28.0,22.68,58.0
U03377,8.0,119597.0,3.0,40.83,44.0
U03378,4.0,102103.0,4.0,,34.0
U03379,5.0,92722.0,1.0,3.2,62.0
U03380,5.0,128045.0,29.0,53.99,71.0
U03381,4.0,142438.0,3.0,28.27,39.0
U03382,8.0,11932.0,7.0,,8.0
U03383,8.0,149906.0,19.0,5.93,32.0
U03384,5.0,109288.0,,2.32,56.0
U03385,6.0,82619.0,4.0,17.85,48.0
U03386,9.0,95033.0,12.0,18.44,19.0
U03387,8.0,72349.0,22.0,57.2,46.0
U03388,,114941.0,10.0,,83.0
U03389,6.0,74361.0,20.0,56.39,49.0
U03390,11.0,122691.0,13.0,58.53,66.0
U03391,4.0,147861.0,2.0,26.48,61.0
U03392,9.0,111759.0,7.0,51.93,3.0
U03393,9.0,56619.0,26.0,34.06,71.0
U03394,4.0,148782.0,27.0,6.52,56.0
U03395,3.0,134446.0,3.0,41.71,52.0
U03396,6.0,20206.0,15.0,36.82,28.0
U03397,10.0,133486.0,22.0,29.36,93.0
U03398,4.0,94491.0,3.0,23.2,91.0
U03399,8.0,25247.0,12.0,49.37,98.0
U03400,9.0,27994.0,13.0,20.07,33.0
U03401,6.0,143300.0,1.0,11.28,70.0
U03402,5.0,12445.0,3.0,12.26,33.0
U03403,5.0,103798.0,18.0,48.1,73.0
U03404,7.0,30310.0,6.0,36.49,72.0
U03405,11.0,9499.0,9.0,55.99,13.0
U03406,7.0,78902.0,15.0,4.59,1.0
U03407,8.0,32593.0,10.0,55.96,11.0
U03408,3.0,87687.0,11.0,17.7,79.0
U03409,6.0,37253.0,27.0,50.01,56.0
U03410,8.0,21897.0,18.0,35.82,36.0
U03411,3.0,59014.0,16.0,52.74,42.0
U03412,6.0,6139.0,18.0,29.4,68.0
U03413,8.0,16574.0,4.0,17.83,84.0
U03414,,116564.0,0.0,8.53,58.0
U03415,5.0,51114.0,13.0,40.51,58.0
U03416,5.0,7106.0,21.0,45.8,80.0
U03417,8.0,71304.0,1.0,37.72,68.0
U03418,3.0,128559.0,3.0,,8.0
U03419,3.0,133386.0,,39.18,28.0
U03420,2.0,49020.0,18.0,51.74,45.0
U03421,3.0,79026.0,28.0,59.03,88.0
U03422,8.0,17070.0,0.0,43.68,47.0
U03423,5.0,141176.0,23.0,48.56,48.0
U03424,7.0,55261.0,23.0,17.13,84.0
U03425,6.0,56852.0,0.0,54.7,18.0
U03426,1.0,18227.0,28.0,8.17,5.0
U03427,4.0,10989.0,24.0,59.54,57.0
U03428,9.0,6982.0,3.0,53.79,80.0
U03429,6.0,62093.0,26.0,56.08,3.0
U03430,5.0,42922.0,12.0,37.14,39.0
U03431,5.0,135153.0,8.0,56.48,78.0
U03432,9.0,23558.0,11.0,,40.0
U03433,4.0,115354.0,5.0,14.67,23.0
U03434,3.0,32029.0,5.0,48.27,84.0
U03435,8.0,139220.0,12.0,23.91,6.0
U03436,7.0,117790.0,6.0,46.89,
U03437,6.0,30492.0,6.0,6.99,63.0
U03438,5.0,119934.0,14.0,11.03,4.0
U03439,6.0,92325.0,24.0,5.01,52.0
U03440,10.0,26393.0,,39.15,80.0
U03441,7.0,127604.0,,,86.0
U03442,7.0,124971.0,28.0,29.81,11.0
U03443,1.0,94043.0,18.0,37.0,4.0
U03444,3.0,138092.0,14.0,44.91,55.0
U03445,9.0,112604.0,17.0,49.98,53.0
U03446,6.0,106777.0,10.0,39.88,31.0
U03447,13.0,124381.0,21.0,20.49,12.0
U03448,8.0,6423.0,,29.95,8.0
U03449,10.0,47928.0,23.0,50.98,26.0
U03450,4.0,54828.0,28.0,33.27,61.0
